"OBJECTID","nom_rio"
36731,"Tram de_( RIBERA SALADA )"
36732,"Tram de_( RIBERA SALADA )"
36733,"BARRANC DE QUEROL"
36734,"Tram de_( BARRANC DE QUEROL )"
36736,"Tram de_( BARRANC DE QUEROL )"
36737,"Tram de_( BARRANC DE QUEROL )"
36741,"Tram de_( RIBERA SALADA )"
36742,"RASA DE LA MUSELLA"
36743,"Tram de_( RASA DE LA MUSELLA )"
36744,"Tram de_( RASA DE LA MUSELLA )"
36745,"Tram de_( SIN NOMBRE )"
36749,"EL RIARD"
36750,"RASA DEL BARRANC"
36752,"Tram de_( RASA DEL BARRANC )"
36754,"Tram de_( EL RIARD )"
36755,"Tram de_( EL RIARD )"
36757,"Tram de_( EL RIARD )"
36758,"Tram de_( EL RIARD )"
36759,"Tram de_( SIN NOMBRE )"
36760,"RASA DE CAL"
36761,"Tram de_( RASA DE CAL )"
36762,"Tram de_( RASA DE CAL )"
36763,"Tram de_( RASA DE CAL )"
36764,"Tram de_( RASA DE CAL )"
36765,"Tram de_( EL RIARD )"
36766,"Tram de_( EL RIARD )"
36767,"Tram de_( EL RIARD )"
36769,"Tram de_( RIBERA SALADA )"
36771,"Tram de_( RIBERA SALADA )"
36772,"Tram de_( RIBERA SALADA )"
36773,"TORRENT PREGON"
36774,"Tram de_( TORRENT PREGON )"
36775,"Tram de_( RIBERA SALADA )"
36776,"Tram de_( RIBERA SALADA )"
36777,"RIERA DE CANALDA"
36778,"RIBERA DELS POUETS"
36779,"Tram de_( RIBERA DELS POUETS )"
36780,"RASA DE BALLETBO"
36781,"Tram de_( RASA DE BALLETBO )"
36782,"Tram de_( RASA DE BALLETBO )"
36783,"Tram de_( RIBERA DELS POUETS )"
36784,"Tram de_( RIBERA DELS POUETS )"
36785,"Tram de_( RIERA DE CANALDA )"
36786,"Tram de_( RIERA DE CANALDA )"
36789,"Tram de_( RIERA DE CANALDA )"
36790,"Tram de_( RIERA DE CANALDA )"
36791,"Tram de_( RIERA DE CANALDA )"
36792,"Tram de_( RIERA DE CANALDA )"
36793,"RASA D'ENCIES"
36794,"TORRENT DE JUNYENT"
36795,"Tram de_( TORRENT DE JUNYENT )"
36796,"Tram de_( TORRENT DE JUNYENT )"
36797,"Tram de_( TORRENT DE JUNYENT )"
36798,"Tram de_( RASA D'ENCIES )"
36799,"Tram de_( RASA D'ENCIES )"
36800,"Tram de_( RASA D'ENCIES )"
36801,"Tram de_( RASA D'ENCIES )"
36803,"TORRENT DEL GRAU"
36804,"Tram de_( TORRENT DEL GRAU )"
36805,"Tram de_( TORRENT DEL GRAU )"
36806,"Tram de_( SIN NOMBRE )"
36808,"RIERA DE CANALDA"
36809,"Tram de_( RIERA DE CANALDA )"
36810,"RIU D'ODEN"
36812,"Tram de_( RIU D'ODEN )"
36814,"RIU FRED"
36817,"Tram de_( RIU FRED )"
36818,"Tram de_( RIU FRED )"
36820,"Tram de_( RIU FRED )"
36822,"RASA DE LES OLLES"
36825,"Tram de_( RASA DE LES OLLES )"
36826,"Tram de_( RASA DE LES OLLES )"
36829,"TORRENT DE LLEU"
36830,"Tram de_( TORRENT DE LLEU )"
36831,"Tram de_( RIU FRED )"
36835,"Tram de_( RIU SEGRE )"
36840,"BARRANC DE PERAMOLA"
36843,"Tram de_( BARRANC DE PERAMOLA )"
36844,"Tram de_( BARRANC DE PERAMOLA )"
36845,"BARRANC DE NEROLA"
36846,"Tram de_( BARRANC DE NEROLA )"
36848,"Tram de_( RIU SEGRE )"
36849,"Tram de_( RIU SEGRE )"
36851,"RASA DE LA FONT DE LA SALUT"
36852,"Tram de_( RASA DE LA FONT DE LA SALUT )"
36855,"TORRENT DE REIXA"
36858,"RASA DE LA VALLDAN"
36859,"Tram de_( RASA DE LA VALLDAN )"
36860,"Tram de_( RASA DE LA VALLDAN )"
36861,"Tram de_( RASA DE LA VALLDAN )"
36862,"Tram de_( TORRENT DE REIXA )"
36863,"RASA DE CARISSOLS"
36864,"Tram de_( RASA DE CARISSOLS )"
36866,"RASA DE CAL MARC"
36867,"Tram de_( RASA DE CAL MARC )"
36868,"Tram de_( RASA DE CARISSOLS )"
36869,"Tram de_( RIU SEGRE )"
36870,"BARRANC DE LES CAUBES"
36871,"Tram de_( BARRANC DE LES CAUBES )"
36872,"Tram de_( BARRANC DE LES CAUBES )"
36873,"CLOT D'AUBENÇ"
36874,"Tram de_( CLOT D'AUBENÇ )"
36875,"Tram de_( RIU SEGRE )"
36876,"Tram de_( RIU SEGRE )"
36877,"RASA DEL BOTADOR"
36878,"Tram de_( RASA DEL BOTADOR )"
36879,"RIU DE LA MORA"
36880,"Tram de_( RIU DE LA MORA )"
36881,"Tram de_( RIU DE LA MORA )"
36882,"Tram de_( RIU DE LA MORA )"
36883,"Tram de_( RIU DE LA MORA )"
36885,"Tram de_( RIU DE LA MORA )"
36886,"Tram de_( RIU DE LA MORA )"
36887,"Tram de_( RIU DE LA MORA )"
36890,"BARRANC DEL BOTER"
36891,"Tram de_( BARRANC DEL BOTER )"
36892,"RIU DE SANT JOAN"
36893,"Tram de_( RIU DE SANT JOAN )"
36896,"TORRENT DE LA SELVA D'AUBENÇ"
36899,"Tram de_( TORRENT DE LA SELVA D'AUBENÇ )"
36901,"Tram de_( RIU SEGRE )"
36902,"Tram de_( RIU SEGRE )"
36903,"Tram de_( RIU SEGRE )"
36904,"Tram de_( RIU SEGRE )"
36905,"Tram de_( RIU SEGRE )"
36906,"Tram de_( RIU SEGRE )"
36907,"Tram de_( RIU SEGRE )"
36908,"RIU DE SALLENT"
36909,"Tram de_( RIU DE SALLENT )"
36910,"Tram de_( RIU DE SALLENT )"
36911,"BARRANC DE LES MASIES"
36912,"Tram de_( BARRANC DE LES MASIES )"
36913,"Tram de_( BARRANC DE LES MASIES )"
36914,"BARRANC DEL FAIG"
36915,"Tram de_( BARRANC DEL FAIG )"
36917,"BARRANC DE LES GRASES"
36918,"Tram de_( BARRANC DE LES GRASES )"
36919,"BARRANC DE CULLES"
36920,"Tram de_( BARRANC DE CULLES )"
36921,"RIU DE VALLDARQUES"
36923,"Tram de_( RIU DE VALLDARQUES )"
36924,"Tram de_( RIU DE VALLDARQUES )"
36926,"Tram de_( RIU DE VALLDARQUES )"
36927,"Tram de_( SIN NOMBRE )"
36928,"Tram de_( SIN NOMBRE )"
36929,"Tram de_( SIN NOMBRE )"
36930,"Tram de_( RIU DE VALLDARQUES )"
36931,"RIU DE SANTA MARIA"
36932,"Tram de_( RIU DE SANTA MARIA )"
36935,"Tram de_( RIU DE VALLDARQUES )"
36936,"Tram de_( RIU DE SALLENT )"
36941,"BARRANC DE LES COSTES"
36942,"Tram de_( BARRANC DE LES COSTES )"
36943,"Tram de_( RIU SEGRE )"
36945,"RIU DE PERLES"
36946,"Tram de_( RIU DE PERLES )"
36947,"RIU DE CANELLES"
36948,"Tram de_( RIU DE CANELLES )"
36949,"Tram de_( RIU DE CANELLES )"
36953,"TORRENT DE L'ESCURA"
36954,"Tram de_( TORRENT DE L'ESCURA )"
36958,"RIU D'ALINYA"
36959,"Tram de_( RIU D'ALINYA )"
36961,"BARRANC DE L'ALZINA"
36962,"Tram de_( BARRANC DE L'ALZINA )"
36965,"RASA D'URDIET"
36966,"Tram de_( RASA D'URDIET )"
36967,"Tram de_( SIN NOMBRE )"
36969,"RASA DE L'ESCURA"
36970,"Tram de_( RASA DE L'ESCURA )"
36971,"Tram de_( RASA DE L'ESCURA )"
36972,"Tram de_( RIU SEGRE )"
36973,"RIUET DE FONTANET"
36975,"Tram de_( RIUET DE FONTANET )"
36976,"Tram de_( RIUET DE FONTANET )"
36978,"TORRENT DE LES TINES"
36979,"Tram de_( TORRENT DE LES TINES )"
36983,"RIU DE CABO"
36985,"Tram de_( RIU DE CABO )"
36986,"Tram de_( SIN NOMBRE )"
36987,"Tram de_( RIU DE CABO )"
36988,"Tram de_( RIU DE CABO )"
36989,"Tram de_( RIU DE CABO )"
36991,"Tram de_( RIU DE CABO )"
36992,"Tram de_( RIU DE CABO )"
36994,"Tram de_( RIU DE CABO )"
36995,"Tram de_( RIU DE CABO )"
36996,"LLAU DEL REGUER"
36997,"RIU DEL CAP DE LA VALL"
36999,"Tram de_( RIU DEL CAP DE LA VALL )"
37000,"BARRANC D'INGLADA"
37001,"Tram de_( BARRANC D'INGLADA )"
37003,"Tram de_( BARRANC D'INGLADA )"
37004,"Tram de_( BARRANC D'INGLADA )"
37005,"Tram de_( BARRANC D'INGLADA )"
37006,"Tram de_( BARRANC D'INGLADA )"
37007,"Tram de_( BARRANC D'INGLADA )"
37008,"Tram de_( BARRANC D'INGLADA )"
37009,"Tram de_( RIU DEL CAP DE LA VALL )"
37010,"LLAU DE LA MORA"
37011,"Tram de_( LLAU DE LA MORA )"
37013,"Tram de_( RIU DEL CAP DE LA VALL )"
37016,"BARRANC DEL FONDO"
37017,"Tram de_( BARRANC DEL FONDO )"
37018,"Tram de_( RIU DEL CAP DE LA VALL )"
37019,"Tram de_( RIU SEGRE )"
37020,"RIU DE LAVANSA"
37021,"TORRENT DEL RUIXOL"
37022,"Tram de_( TORRENT DEL RUIXOL )"
37023,"Tram de_( RIU DE LAVANSA )"
37024,"TORRENT DE LA FONT DE PUJOL"
37025,"Tram de_( TORRENT DE LA FONT DE PUJOL )"
37026,"Tram de_( RIU DE LAVANSA )"
37028,"BARRANC DE BOCAGELERA"
37031,"Tram de_( BARRANC DE BOCAGELERA )"
37032,"Tram de_( RIU DE LAVANSA )"
37035,"Tram de_( RIU DE LAVANSA )"
37037,"Tram de_( RIU DE LAVANSA )"
37038,"Tram de_( RIU DE LAVANSA )"
37044,"TORRENT DE ROBADELL"
37045,"Tram de_( TORRENT DE ROBADELL )"
37048,"TORRENT D'OSSERA"
37051,"Tram de_( TORRENT D'OSSERA )"
37052,"Tram de_( TORRENT D'OSSERA )"
37053,"Tram de_( RIU DE LAVANSA )"
37054,"RIU FRED"
37055,"Tram de_( RIU FRED )"
37056,"Tram de_( RIU FRED )"
37057,"Tram de_( RIU FRED )"
37058,"BARRANC DE LA FONT DEL DIUMENGE"
37060,"Tram de_( BARRANC DE LA FONT DEL DIUMENGE )"
37062,"Tram de_( RIU DE LAVANSA )"
37063,"TORRENT DE SAVEJA"
37064,"Tram de_( TORRENT DE SAVEJA )"
37065,"Tram de_( TORRENT DE SAVEJA )"
37066,"Tram de_( TORRENT DE SAVEJA )"
37067,"Tram de_( TORRENT DE SAVEJA )"
37068,"TORRENT DEL GUIX"
37069,"Tram de_( TORRENT DEL GUIX )"
37071,"Tram de_( RIU DE LAVANSA )"
37072,"Tram de_( RIU DE LAVANSA )"
37075,"TORRENT DE L'OBEC"
37076,"Tram de_( TORRENT DE L'OBEC )"
37077,"Tram de_( RIU DE LAVANSA )"
37078,"RIU DE MDA"
37079,"TORRENT DEL COLL DE PORT"
37080,"Tram de_( TORRENT DEL COLL DE PORT )"
37083,"Tram de_( RIU DE MDA )"
37084,"TORRENT DE LA TEULERIA"
37085,"Tram de_( TORRENT DE LA TEULERIA )"
37086,"Tram de_( RIU DE MDA )"
37088,"Tram de_( RIU DE MDA )"
37089,"Tram de_( RIU DE MDA )"
37090,"Tram de_( RIU DE MDA )"
37091,"RIU DE JOSA"
37096,"Tram de_( RIU DE JOSA )"
37097,"Tram de_( RIU DE JOSA )"
37099,"Tram de_( RIU DE JOSA )"
37100,"Tram de_( RIU DE JOSA )"
37101,"Tram de_( RIU DE JOSA )"
37102,"RIU DE CERNERES"
37106,"Tram de_( RIU DE CERNERES )"
37109,"TORRENT DE JOVELL"
37110,"Tram de_( TORRENT DE JOVELL )"
37111,"Tram de_( TORRENT DE JOVELL )"
37112,"BARRANC DE FONTANELLA"
37113,"Tram de_( BARRANC DE FONTANELLA )"
37114,"Tram de_( BARRANC DE FONTANELLA )"
37116,"TORRENT DE MANYARONS"
37119,"Tram de_( TORRENT DE MANYARONS )"
37120,"RIU DE TOST"
37125,"Tram de_( RIU DE TOST )"
37127,"Tram de_( RIU DE TOST )"
37129,"Tram de_( RIU DE TOST )"
37130,"TORRENT DE FONTELLES"
37131,"TORRENT DEL SOLA"
37132,"Tram de_( TORRENT DEL SOLA )"
37133,"Tram de_( TORRENT DE FONTELLES )"
37134,"Tram de_( SIN NOMBRE )"
37135,"RIU ROIG DE SAUVANYA"
37136,"Tram de_( RIU ROIG DE SAUVANYA )"
37140,"Tram de_( RIU ROIG DE SAUVANYA )"
37141,"Tram de_( RIU ROIG DE SAUVANYA )"
37142,"RIU DE LA GUARDIA"
37143,"RIU DE PALLEROLS"
37144,"Tram de_( RIU DE PALLEROLS )"
37145,"Tram de_( RIU DE PALLEROLS )"
37146,"Tram de_( SIN NOMBRE )"
37147,"LLAU DEL POUADOR"
37148,"Tram de_( LLAU DEL POUADOR )"
37149,"Tram de_( SIN NOMBRE )"
37150,"Tram de_( SIN NOMBRE )"
37151,"Tram de_( RIU DE PALLEROLS )"
37154,"Tram de_( RIU DE PALLEROLS )"
37155,"Tram de_( RIU DE PALLEROLS )"
37160,"BARRANC DE L'AVEDOSA"
37161,"Tram de_( BARRANC DE L'AVEDOSA )"
37166,"RIU DE CASTELLAS"
37167,"Tram de_( RIU DE CASTELLAS )"
37168,"Tram de_( SIN NOMBRE )"
37169,"Tram de_( SIN NOMBRE )"
37170,"Tram de_( RIU DE CASTELLAS )"
37171,"Tram de_( RIU DE CASTELLAS )"
37172,"RIU DE GUILS"
37180,"Tram de_( RIU DE GUILS )"
37183,"Tram de_( RIU DE CASTELLAS )"
37184,"Tram de_( RIU DE CASTELLAS )"
37194,"LLAU DE MESSONS"
37195,"Tram de_( LLAU DE MESSONS )"
37196,"Tram de_( LLAU DE MESSONS )"
37199,"Tram de_( RIU DE LA GUARDIA )"
37200,"Tram de_( RIU DE LA GUARDIA )"
37201,"Tram de_( RIU DE LA GUARDIA )"
37202,"Tram de_( RIU DE LA GUARDIA )"
37203,"Tram de_( SIN NOMBRE )"
37205,"BARRANC DEL LLOP"
37206,"Tram de_( BARRANC DEL LLOP )"
37207,"LLAU DE LES OSSES"
37208,"Tram de_( LLAU DE LES OSSES )"
37209,"Tram de_( RIU DE LA GUARDIA )"
37211,"BARRANC DE LES CANALS"
37212,"Tram de_( BARRANC DE LES CANALS )"
37216,"Tram de_( RIU SEGRE )"
37217,"BARRANC DE CULINOVES"
37218,"Tram de_( BARRANC DE CULINOVES )"
37219,"Tram de_( RIU SEGRE )"
37222,"BARRANC DE FOLGUERES"
37223,"Tram de_( BARRANC DE FOLGUERES )"
37224,"RIU DEL PLA"
37225,"Tram de_( RIU DEL PLA )"
37226,"RIU D'ARAVELL"
37232,"BARRANC DE CERCEDOL"
37234,"Tram de_( BARRANC DE CERCEDOL )"
37237,"LLAU FONDA"
37238,"Tram de_( LLAU FONDA )"
37243,"TORRENT D'EN MI"
37244,"Tram de_( TORRENT D'EN MI )"
37245,"BARRANC DE CABRERA"
37246,"Tram de_( BARRANC DE CABRERA )"
37265,"Tram de_( RIU D'ARAVELL )"
37266,"BARRANC DELS MOLINS"
37269,"Tram de_( BARRANC DELS MOLINS )"
37271,"Tram de_( BARRANC DELS MOLINS )"
37280,"RIU VALIRA"
37284,"BARRANC D'ANSERALL"
37285,"Tram de_( BARRANC D'ANSERALL )"
37289,"TORRENT DE L'ORRI"
37290,"Tram de_( TORRENT DE L'ORRI )"
37291,"Tram de_( RIU VALIRA )"
37292,"RIU DE CIVIS"
37293,"Tram de_( RIU DE CIVIS )"
37308,"TORRENT DE LES CORXESSANES"
37309,"Tram de_( TORRENT DE LES CORXESSANES )"
37314,"BARRANC DEL COLL DE LAQUELL"
37315,"Tram de_( BARRANC DEL COLL DE LAQUELL )"
37317,"RIU DE SALORIA"
37318,"Tram de_( RIU DE SALORIA )"
37319,"Tram de_( RIU DE SALORIA )"
37320,"RIU DE SETURIA"
37321,"LA TORRENTERA"
37322,"Tram de_( LA TORRENTERA )"
37323,"Tram de_( RIU DE SETURIA )"
37324,"Tram de_( RIU DE SETURIA )"
37326,"TORRENT DE CASANOVES"
37327,"Tram de_( TORRENT DE CASANOVES )"
37328,"Tram de_( TORRENT DE CASANOVES )"
37330,"Tram de_( TORRENT DE CASANOVES )"
37331,"Tram de_( TORRENT DE CASANOVES )"
37334,"BARRANC DELS REGUERS"
37335,"Tram de_( BARRANC DELS REGUERS )"
37336,"TORRENT DEL BUFOT"
37337,"Tram de_( TORRENT DEL BUFOT )"
37339,"RIU DE CERC"
37340,"Tram de_( RIU DE CERC )"
37344,"BARRANC DE LA FOU"
37345,"Tram de_( BARRANC DE LA FOU )"
37364,"TORRENT DE CERVELLA"
37365,"Tram de_( TORRENT DE CERVELLA )"
37367,"TORRENT GRANT"
37368,"Tram de_( TORRENT GRANT )"
37373,"Tram de_( RIU SEGRE )"
37377,"TORRENT GRAN"
37378,"Tram de_( TORRENT GRAN )"
37380,"TORRENT DE LA MOLINA"
37381,"Tram de_( TORRENT DE LA MOLINA )"
37382,"Tram de_( TORRENT DE LA MOLINA )"
37383,"Tram de_( TORRENT GRAN )"
37386,"Tram de_( RIU SEGRE )"
37390,"RIU DE CADI"
37391,"Tram de_( RIU DE CADI )"
37393,"BARRANC DE LA CANAL DEL MIGDIA"
37394,"Tram de_( BARRANC DE LA CANAL DEL MIGDIA )"
37396,"Tram de_( RIU DE CADI )"
37397,"BARRANC DE LA CANAL DE L'AIGUA"
37399,"Tram de_( BARRANC DE LA CANAL DE L'AIGUA )"
37418,"TORRENT DE SANT JOAN"
37419,"Tram de_( TORRENT DE SANT JOAN )"
37421,"RIU DE QUER"
37422,"Tram de_( RIU DE QUER )"
37423,"Tram de_( RIU DE QUER )"
37425,"Tram de_( RIU DE QUER )"
37426,"Tram de_( RIU DE QUER )"
37429,"RIU D'ARANSER"
37430,"Tram de_( RIU D'ARANSER )"
37431,"RIU DE LA VERNEDA"
37433,"Tram de_( RIU DE LA VERNEDA )"
37434,"Tram de_( RIU DE LA VERNEDA )"
37436,"Tram de_( RIU D'ARANSER )"
37437,"RIU DEL MOLI"
37438,"TORRENT DE SETUT"
37439,"Tram de_( TORRENT DE SETUT )"
37440,"Tram de_( TORRENT DE SETUT )"
37441,"Tram de_( RIU DEL MOLI )"
37442,"Tram de_( SIN NOMBRE )"
37443,"Tram de_( RIU DEL MOLI )"
37444,"Tram de_( RIU DEL MOLI )"
37446,"TORRENT DE L'ORRI"
37447,"Tram de_( TORRENT DE L'ORRI )"
37448,"Tram de_( RIU SEGRE )"
37449,"RIU DE BASTANIST"
37450,"TORRENT D'ESTANA"
37451,"Tram de_( TORRENT D'ESTANA )"
37453,"TORRENT DE LES BORDES"
37454,"Tram de_( TORRENT DE LES BORDES )"
37455,"Tram de_( SIN NOMBRE )"
37456,"Tram de_( TORRENT DE LES BORDES )"
37457,"Tram de_( RIU DE BASTANIST )"
37458,"TORRENT DE L'AVELLANOSA"
37460,"Tram de_( TORRENT DE L'AVELLANOSA )"
37461,"TORRENT DE L'ESTENEDOR"
37462,"Tram de_( TORRENT DE L'ESTENEDOR )"
37464,"RIU DE LA LLOSA"
37465,"Tram de_( RIU DE LA LLOSA )"
37467,"TORRENT DE COBORRIU"
37468,"Tram de_( TORRENT DE COBORRIU )"
37469,"TORRENT DE LA FONT DEL FERRO"
37470,"Tram de_( TORRENT DE LA FONT DEL FERRO )"
37478,"RIU DE LA MUGA"
37479,"Tram de_( RIU DE LA MUGA )"
37480,"RIU DE VALLCIVERA"
37482,"Tram de_( RIU DE VALLCIVERA )"
37483,"Tram de_( RIU DE VALLCIVERA )"
37485,"TORRENT DE FONTFREDA"
37486,"Tram de_( TORRENT DE FONTFREDA )"
37487,"TORRENT DE RIDOLAINA"
37489,"Tram de_( TORRENT DE RIDOLAINA )"
37490,"TORRENT DE LES ERES"
37491,"Tram de_( TORRENT DE LES ERES )"
37492,"BARRANC DE LES TOSSELLETES"
37493,"Tram de_( BARRANC DE LES TOSSELLETES )"
37495,"Tram de_( RIU SEGRE )"
37500,"TORRENT DE CARCADES"
37501,"Tram de_( TORRENT DE CARCADES )"
37508,"TORRENT D'ULLDEBOU"
37509,"Tram de_( TORRENT D'ULLDEBOU )"
37513,"TORRENT DE LA MENA"
37517,"Tram de_( TORRENT DE LA MENA )"
37521,"TORRENT DE LA QUERA"
37522,"Tram de_( TORRENT DE LA QUERA )"
37523,"TORRENT DE LA FOU DE BOR"
37524,"Tram de_( TORRENT DE LA FOU DE BOR )"
37526,"TORRENT DE LA FOU"
37528,"Tram de_( TORRENT DE LA FOU )"
37538,"RIU DURAN"
37549,"TORRENT DE COMAESTRETA"
37550,"Tram de_( TORRENT DE COMAESTRETA )"
37555,"TORRENT BO"
37557,"Tram de_( TORRENT BO )"
37558,"Tram de_( TORRENT BO )"
37559,"REC DE TORER"
37560,"Tram de_( REC DE TORER )"
37561,"Tram de_( RIU DURAN )"
37562,"Tram de_( RIU DURAN )"
37563,"Tram de_( RIU DURAN )"
37566,"TORRENT DELS BOUS"
37567,"Tram de_( TORRENT DELS BOUS )"
37568,"TORRENT DE RIELL"
37569,"TORRENT GROS"
37570,"Tram de_( TORRENT GROS )"
37571,"TORRENT GROS O DE LA SOSA"
37575,"TORRENT DE LA VALIRA"
37576,"Tram de_( TORRENT DE LA VALIRA )"
37595,"RIU D'ALP"
37601,"Tram de_( RIU D'ALP )"
37609,"TORRENT DE SALTEGUET"
37610,"Tram de_( TORRENT DE SALTEGUET )"
37611,"Tram de_( TORRENT DE SALTEGUET )"
37616,"TORRENT DE LES PLETASSES"
37617,"Tram de_( TORRENT DE LES PLETASSES )"
37621,"REC DEL GESPETAR"
37622,"Tram de_( REC DEL GESPETAR )"
37623,"Tram de_( REC DEL GESPETAR )"
37625,"TORRENT DEL MAS"
37626,"Tram de_( TORRENT DEL MAS )"
55925,"Tram de_( SIN NOMBRE )"
55926,"BARRANC DE SANT PERE"
55929,"BARRANC D'ARDIT"
55930,"Tram de_( BARRANC D'ARDIT )"
55932,"Tram de_( BARRANC DE SANT PERE )"
55934,"BARRANC DE CERVERA"
55936,"Tram de_( BARRANC DE CERVERA )"
55937,"BARRANC DEL PONT TRENCAT O BARRANC DELS GARIDELLS O BARRANC DE BACONER"
55939,"Tram de_( BARRANC DEL PONT TRENCAT O BARRANC DELS GARIDELLS O BARRANC DE BACONER )"
55940,"BARRANC DE COMARTI"
55941,"Tram de_( BARRANC DE COMARTI )"
55942,"Tram de_( BARRANC DEL PONT TRENCAT O BARRANC DELS GARIDELLS O BARRANC DE BACONER )"
55944,"Tram de_( BARRANC DEL PONT TRENCAT O BARRANC DELS GARIDELLS O BARRANC DE BACONER )"
55947,"BARRANC DE L'ALIGA"
55948,"Tram de_( BARRANC DE L'ALIGA )"
55949,"Tram de_( SIN NOMBRE )"
55952,"BARRANC DE LES GUARDIES"
55954,"Tram de_( BARRANC DE LES GUARDIES )"
55955,"BARRANC DEL SAFRANAR O BARRANC DEL BOC"
55956,"BARRANC DE LES MALLADETES"
55957,"Tram de_( BARRANC DE LES MALLADETES )"
55958,"BARRANC DELS BERTOLINS"
55959,"Tram de_( BARRANC DELS BERTOLINS )"
55960,"Tram de_( BARRANC DEL SAFRANAR O BARRANC DEL BOC )"
55971,"BARRANC DE L'ESTANY"
55972,"Tram de_( BARRANC DE L'ESTANY )"
55973,"BARRANC DEL BON MOSSO"
55974,"Tram de_( BARRANC DEL BON MOSSO )"
55975,"Tram de_( SIN NOMBRE )"
55976,"Tram de_( SIN NOMBRE )"
55978,"Tram de_( BARRANC DEL BON MOSSO )"
55979,"Tram de_( BARRANC DEL BON MOSSO )"
55982,"Tram de_( BARRANC DE L'ESTANY )"
55983,"Tram de_( BARRANC DE L'ESTANY )"
55984,"BARRANC DE LLOSANQUES"
55985,"Tram de_( BARRANC DE LLOSANQUES )"
55989,"BARRANC DE LA FONT DE LA TOA"
55990,"Tram de_( BARRANC DE LA FONT DE LA TOA )"
55991,"BARRANC DEL PANERER"
55992,"Tram de_( BARRANC DEL PANERER )"
55993,"Tram de_( BARRANC DE LA FONT DE LA TOA )"
55997,"BARRANC DE JOVARA"
56001,"BARRANC DE LA DEVESA"
56002,"Tram de_( BARRANC DE LA DEVESA )"
56003,"Tram de_( BARRANC DE LA DEVESA )"
56006,"Tram de_( BARRANC DE JOVARA )"
56008,"Tram de_( BARRANC DE JOVARA )"
56009,"Tram de_( BARRANC DE JOVARA )"
56010,"Tram de_( BARRANC DE JOVARA )"
56012,"Tram de_( BARRANC DE JOVARA )"
56017,"Tram de_( SIN NOMBRE )"
56018,"BARRANC DE PIXAVAQUES"
56019,"Tram de_( BARRANC DE PIXAVAQUES )"
56022,"BARRANC ESCALDABECS"
56023,"Tram de_( BARRANC ESCALDABECS )"
56025,"BARRANC DE LA PLANA D'EN LLORELL"
56026,"Tram de_( BARRANC DE LA PLANA D'EN LLORELL )"
56027,"Tram de_( BARRANC DE LA PLANA D'EN LLORELL )"
56028,"BARRANC D'ESCALDABEC"
56029,"Tram de_( BARRANC D'ESCALDABEC )"
56030,"BARRANC DE LES GUINARDERES"
56031,"Tram de_( BARRANC DE LES GUINARDERES )"
56032,"Tram de_( BARRANC ESCALDABECS )"
56033,"Tram de_( BARRANC ESCALDABECS )"
56035,"BARRANC D'EN SENEN"
56036,"Tram de_( BARRANC D'EN SENEN )"
56037,"BARRANC DE LES ABELLES"
56039,"BARRANC DE LA MURTERA"
56040,"Tram de_( BARRANC DE LA MURTERA )"
56042,"Tram de_( BARRANC DE LES ABELLES )"
56045,"BARRANC D'EN PERDIGO"
56046,"Tram de_( BARRANC D'EN PERDIGO )"
56047,"Tram de_( BARRANC D'EN PERDIGO )"
56050,"BARRANC FONDO"
56051,"Tram de_( BARRANC FONDO )"
56054,"BARRANC DE SANT JORDI"
56055,"Tram de_( BARRANC DE SANT JORDI )"
56056,"BARRANC DE TERÇA"
56057,"Tram de_( BARRANC DE TERÇA )"
56058,"Tram de_( BARRANC DE TERÇA )"
56059,"Tram de_( BARRANC DE TERÇA )"
56060,"Tram de_( BARRANC DE TERÇA )"
56061,"Tram de_( BARRANC DE SANT JORDI )"
56062,"Tram de_( BARRANC DE SANT JORDI )"
56063,"Tram de_( BARRANC DE SANT JORDI )"
56064,"Tram de_( BARRANC DE SANT JORDI )"
56065,"Tram de_( SIN NOMBRE )"
56067,"BARRANC DE CALAFATO"
56068,"Tram de_( BARRANC DE CALAFATO )"
56069,"Tram de_( BARRANC DE CALAFATO )"
56071,"BARRANC DEL CAP DEL TERME"
56072,"Tram de_( BARRANC DEL CAP DEL TERME )"
56073,"BARRANC DE LLERIOLA"
56074,"Tram de_( BARRANC DE LLERIOLA )"
56075,"Tram de_( BARRANC DE LLERIOLA )"
56076,"Tram de_( BARRANC DE LLERIOLA )"
56077,"Tram de_( SIN NOMBRE )"
56078,"Tram de_( BARRANC DE LLERIOLA )"
56079,"Tram de_( BARRANC DE LLERIOLA )"
56081,"BARRANC DE LLERIA"
56082,"Tram de_( BARRANC DE LLERIA )"
56085,"BARRANC DEL FORAT NEGRE"
56086,"Tram de_( BARRANC DEL FORAT NEGRE )"
56088,"BARRANC DE L'AIGUALCOLL"
56089,"Tram de_( BARRANC DE L'AIGUALCOLL )"
56090,"BARRANC DE LA BASSETA"
56091,"Tram de_( BARRANC DE LA BASSETA )"
56092,"BARRANC DE LA PORRASSA"
56093,"Tram de_( BARRANC DE LA PORRASSA )"
56094,"Tram de_( SIN NOMBRE )"
56095,"RIU LLASTRES"
56098,"BARRANC DE LA DOVIA"
56100,"BARRANC DE SANTA MARINA"
56101,"Tram de_( BARRANC DE SANTA MARINA )"
56102,"BARRANC DE L'AGUILAR"
56103,"Tram de_( BARRANC DE L'AGUILAR )"
56104,"Tram de_( BARRANC DE L'AGUILAR )"
